0,"172;86;26;141;26;9;31;78;63;12;4;61;84;10;105;116;170;86;27;134;28;9;30;84;62;11;6;60;85;13;105;114;194;64;25;154;19;10;19;83;68;18;6;27;80;10;107;140",-1
1,"278;25;61;28;49;5;48;39;65;13;29;51;75;12;140;106;282;23;55;26;54;6;44;38;71;14;25;59;70;12;137;108;277;15;53;44;41;3;38;46;79;12;28;23;60;10;149;146",-1
2,"351;47;50;41;47;6;42;39;49;18;24;60;54;17;95;84;346;49;54;37;45;7;43;41;58;16;17;60;50;18;96;87;358;34;47;61;40;6;37;42;64;17;20;31;38;15;96;118",-1
3,"415;73;50;59;34;15;30;38;45;14;15;61;33;11;67;64;400;70;47;58;34;13;31;39;51;14;16;63;40;11;72;65;406;71;45;80;28;12;30;37;60;17;18;28;26;9;64;93",-1
4,"443;82;32;47;27;5;22;23;68;17;14;56;59;13;68;48;445;87;35;55;27;7;21;22;58;14;15;56;52;14;69;47;478;68;27;60;24;5;14;24;76;23;16;30;44;12;59;64",-1
5,"339;29;34;16;61;5;21;18;113;20;30;54;82;23;108;71;355;31;32;12;54;4;24;16;103;21;27;53;79;23;121;69;357;24;31;27;43;6;23;14;123;18;29;30;83;22;103;91",-1
6,"442;57;46;26;37;7;32;23;64;17;13;54;40;19;76;71;428;64;46;26;40;7;30;20;70;18;13;54;41;20;79;68;431;42;40;54;33;7;25;29;81;20;12;34;39;13;66;98",-1
7,"415;56;48;31;46;8;31;33;65;21;22;58;46;13;65;66;406;66;45;33;45;4;29;33;66;16;19;59;44;13;75;71;413;52;43;50;33;4;30;34;82;21;19;30;45;9;66;93",-1
8,"454;52;45;18;45;8;22;20;73;23;17;57;40;15;80;55;455;56;44;17;45;8;23;20;77;21;15;55;38;13;79;58;426;36;43;51;32;10;26;22;103;23;18;23;44;13;76;78",-1
9,"457;47;40;31;43;4;23;14;67;20;13;50;48;16;94;57;464;43;31;29;42;5;20;15;76;21;16;51;43;15;94;59;450;39;35;55;30;5;21;21;82;23;15;27;40;12;91;78",-1
10,"477;48;48;29;30;14;27;17;61;11;12;71;49;8;76;46;468;51;49;33;28;13;29;20;65;8;12;71;52;8;70;47;459;42;45;65;26;14;17;18;78;11;16;35;44;6;82;66",-1
11,"529;53;32;39;35;7;27;25;36;18;15;76;31;10;48;43;511;62;32;44;29;6;27;22;40;21;12;68;37;12;57;44;495;50;28;74;29;6;23;21;57;24;17;36;29;9;54;72",-1
12,"523;60;30;26;38;8;20;11;53;15;13;54;29;24;75;45;512;61;29;31;37;9;18;11;53;16;12;55;37;23;80;40;502;50;26;47;31;9;18;14;82;20;16;21;31;15;72;70",-1
13,"183;116;21;69;24;4;24;51;56;16;9;56;86;18;152;139;185;112;21;71;22;5;22;50;54;18;8;57;86;19;156;138;226;90;17;83;17;5;14;43;52;19;10;27;77;14;142;188",-1
14,"437;56;24;129;24;7;15;26;68;8;5;67;65;6;47;40;463;53;22;112;27;6;11;27;55;10;8;70;63;7;46;44;462;48;22;138;26;4;11;24;70;13;7;35;53;6;40;65",-1
15,"202;30;19;34;55;22;18;97;119;11;27;87;61;19;63;160;203;29;18;36;54;21;17;96;120;11;27;86;61;20;65;160;240;18;15;42;43;18;16;89;124;11;27;60;50;18;49;204",-1
16,"135;50;36;129;61;2;41;67;33;20;9;89;108;27;89;128;139;50;37;133;60;2;41;67;33;18;7;90;106;28;89;124;191;35;31;128;48;4;37;56;32;14;5;69;96;22;70;186",-1
17,"388;70;47;61;37;4;33;38;59;10;13;61;31;16;85;71;396;67;48;51;38;6;31;33;60;10;13;61;37;16;85;72;390;57;40;93;22;4;34;35;64;16;14;24;31;10;85;105",-1
18,"529;109;21;41;27;10;14;18;42;25;9;57;21;15;58;28;544;115;21;33;29;14;10;17;42;27;10;56;19;14;51;22;538;104;23;69;23;13;9;18;64;33;8;18;18;14;39;33",-1
