0,"391;48;59;37;43;3;34;33;55;21;13;59;40;25;85;78;391;48;59;37;43;3;34;33;55;21;13;59;40;25;85;78;398;39;57;56;34;5;32;29;73;21;15;25;36;21;75;108",-1
1,"342;56;58;63;54;12;39;47;45;15;14;63;30;13;74;99;338;58;56;59;58;11;39;42;47;15;13;63;29;12;80;104;354;42;49;83;44;7;31;54;59;17;16;33;27;13;66;129",-1
2,"376;50;50;38;51;9;23;30;79;11;16;64;43;22;83;79;361;56;45;49;49;8;23;35;80;9;14;59;38;20;95;83;386;44;39;60;42;7;18;22;82;14;14;34;37;18;100;107",-1
3,"402;45;40;29;41;9;31;20;78;10;15;66;49;16;93;80;403;45;40;28;41;9;30;20;78;10;14;66;48;16;96;80;421;38;37;48;34;7;25;14;87;11;15;34;40;18;89;106",-1
4,"374;59;49;45;35;5;34;28;77;16;13;59;49;12;92;77;371;59;48;43;39;4;34;25;71;13;16;62;51;15;95;78;391;43;45;65;28;4;37;34;79;20;15;34;37;7;70;115",-1
5,"401;57;36;25;53;9;27;19;89;25;17;64;48;18;71;65;403;59;39;23;51;9;31;22;75;27;18;69;48;18;67;65;402;45;35;41;42;8;28;24;105;26;18;40;50;17;62;81",-1
6,"486;57;38;17;35;4;26;26;83;17;13;50;29;15;68;60;471;64;37;17;38;4;26;28;88;18;12;51;26;11;70;63;461;50;28;53;30;3;21;25;108;13;15;20;32;8;72;85",-1
7,"466;67;28;34;28;12;22;19;72;31;12;60;39;16;73;45;465;67;26;32;30;12;21;18;75;30;12;60;39;16;72;49;450;64;24;58;25;13;17;18;93;32;13;32;33;12;70;70",-1
8,"431;69;46;40;36;7;27;26;62;20;15;49;39;20;78;59;437;67;48;40;37;7;26;23;61;20;15;47;38;20;77;61;446;54;46;56;31;6;26;20;76;20;17;23;38;22;61;82",-1
9,"382;40;52;42;40;7;36;39;58;16;25;65;37;18;87;80;381;40;55;40;41;7;38;36;59;16;23;66;38;18;86;80;383;31;54;46;26;5;31;42;68;14;20;37;34;18;100;115",-1
10,"288;41;60;37;53;9;49;39;64;15;16;58;54;20;124;97;300;42;65;38;49;9;53;39;59;16;12;58;51;24;116;93;338;30;57;49;36;6;46;36;59;20;16;23;42;19;113;134",-1
11,"485;46;30;27;29;5;19;12;71;20;11;60;49;13;104;43;498;47;28;28;30;5;18;12;75;22;11;60;51;12;88;39;490;40;27;53;24;5;16;13;93;27;16;24;47;10;78;61",-1
12,"429;59;58;28;30;9;37;29;53;15;15;59;45;18;80;60;433;57;60;32;29;9;37;33;50;14;16;58;41;18;78;59;445;42;53;56;26;7;31;32;62;18;20;25;37;15;70;85",-1
13,"429;98;41;44;40;5;19;30;54;23;9;59;30;7;79;57;447;96;35;50;35;4;16;34;52;19;10;59;27;6;74;60;447;97;36;72;23;4;23;36;57;22;11;28;23;6;53;86",-1
