0,"403;64;45;26;34;6;41;31;54;17;18;54;44;14;102;71;403;64;45;26;34;6;41;31;54;17;18;54;44;14;102;71;414;51;42;50;23;7;35;30;72;17;18;18;40;13;97;97",-1
1,"288;48;50;45;56;12;48;32;74;10;22;65;43;19;103;109;286;49;53;47;57;13;50;30;68;10;22;64;46;18;107;104;292;39;48;58;45;9;44;34;80;11;26;36;42;18;110;132",-1
2,"425;48;34;33;43;5;27;21;72;24;15;50;40;23;88;76;430;46;35;25;44;7;28;16;75;27;17;54;44;23;80;73;433;38;40;38;38;6;23;25;81;26;15;27;44;20;80;90",-1
3,"405;67;45;43;41;5;31;29;59;15;18;59;35;17;82;73;409;64;49;48;38;6;32;32;61;12;17;55;29;17;81;74;421;52;48;66;34;6;28;29;72;13;17;28;25;15;73;97",-1
4,"365;55;35;21;41;7;29;31;73;20;18;53;64;14;108;90;358;65;37;26;38;8;31;37;70;18;18;52;59;13;104;90;371;51;25;46;40;5;22;33;73;25;23;24;43;13;112;118",-1
5,"410;48;30;32;35;9;26;18;91;21;15;62;63;19;88;57;415;50;32;26;34;7;25;18;92;21;16;65;64;18;85;56;429;33;28;45;30;7;19;12;113;21;19;35;67;20;71;75",-1
6,"447;55;42;37;26;7;34;20;64;17;15;47;50;20;84;59;446;52;42;30;30;7;35;20;62;20;16;52;42;20;85;65;458;49;38;59;25;6;29;19;72;18;17;21;36;18;72;87",-1
7,"461;67;35;41;23;7;36;19;62;12;7;53;36;22;87;56;461;69;35;37;26;8;38;19;60;11;9;50;33;20;89;59;466;57;36;52;22;7;29;17;76;15;8;21;33;16;86;83",-1
8,"494;124;30;43;28;9;19;29;36;12;13;59;14;17;53;44;473;129;31;40;31;12;19;27;37;11;13;62;18;15;57;49;465;112;26;78;25;9;19;26;59;11;12;33;19;16;46;68",-1
9,"473;91;30;32;31;7;24;20;49;17;6;57;41;11;78;57;484;84;28;23;35;5;20;21;54;20;6;56;44;14;80;50;470;72;27;64;32;9;23;15;74;22;8;25;34;10;65;74",-1
10,"448;53;34;29;42;8;26;25;61;17;13;62;52;16;81;57;444;57;33;29;36;7;27;23;62;18;13;63;51;16;87;58;449;49;32;56;25;7;24;24;79;15;10;23;41;14;82;94",-1
11,"379;46;34;28;45;7;34;17;73;13;15;63;59;17;114;80;365;49;40;37;45;8;37;19;73;14;12;64;64;14;103;80;364;40;32;52;40;7;27;18;101;14;18;24;54;15;115;103",-1
12,"340;71;34;40;27;7;30;19;76;22;13;56;84;13;120;72;340;66;28;36;34;6;23;20;82;23;16;57;85;14;117;77;360;62;30;58;26;9;21;25;81;24;12;30;53;16;105;112",-1
13,"355;47;48;29;42;5;37;24;72;16;13;67;60;20;108;81;342;43;48;30;44;4;33;27;75;17;16;68;64;20;108;85;355;39;48;49;34;3;26;28;91;17;17;33;61;18;104;101",-1
14,"548;71;15;26;18;6;17;10;84;18;10;51;38;11;70;31;560;75;16;23;16;6;18;11;80;18;8;52;36;11;65;29;567;64;16;47;14;7;11;8;102;26;8;18;25;10;57;44",-1
15,"275;46;51;39;30;3;63;44;38;11;22;64;59;16;153;110;263;39;50;37;29;3;65;38;45;12;23;65;75;16;158;106;294;28;44;47;22;3;45;35;43;9;23;28;46;10;183;164",-1
16,"441;109;39;48;26;7;27;34;39;18;6;67;17;12;63;71;437;119;41;53;29;7;24;35;39;13;7;67;16;13;59;65;446;94;36;84;23;8;21;35;58;18;8;36;17;11;46;83",-1
17,"498;80;23;30;21;8;21;22;52;19;10;58;29;21;85;47;500;81;27;27;20;7;22;26;59;18;11;58;35;23;69;41;498;76;27;54;21;8;18;27;86;22;11;22;24;20;58;52",-1
18,"549;78;18;29;22;5;10;21;81;13;7;52;24;12;71;32;585;75;15;21;20;4;8;18;76;15;5;52;26;12;63;29;585;62;15;49;15;6;7;14;105;19;7;13;24;12;51;40",-1
19,"504;71;17;26;25;2;24;18;61;20;16;59;31;20;77;53;493;69;22;19;27;4;20;18;64;18;14;55;33;18;93;57;505;55;19;47;21;5;16;14;99;25;14;17;29;18;69;71",-1
