0,"311;69;66;56;46;13;42;49;53;18;7;64;30;13;93;94;352;79;51;42;45;13;43;43;47;18;13;66;31;13;83;85;346;54;54;81;37;14;38;52;57;15;16;26;20;10;75;129",-1
1,"436;54;46;32;40;7;37;32;67;22;12;50;42;11;69;67;418;55;44;33;43;9;34;30;73;23;14;48;43;9;80;68;425;52;48;48;33;8;32;32;78;26;14;25;38;10;66;89",-1
2,"450;61;39;35;30;12;27;21;55;15;12;56;37;20;98;56;437;57;42;38;32;14;30;26;53;15;13;55;39;19;93;61;430;44;36;56;32;11;28;25;82;16;14;27;37;16;89;81",-1
3,"364;63;43;44;40;9;38;24;56;21;21;55;48;22;101;75;379;58;39;33;39;10;37;17;61;24;20;55;48;20;99;85;407;45;42;52;36;6;31;25;67;23;21;28;36;20;80;105",-1
4,"421;42;30;22;43;11;27;11;88;16;28;51;59;17;82;76;426;47;31;18;46;10;23;13;93;17;27;49;62;17;78;67;424;35;32;33;37;8;18;17;101;20;25;24;65;16;84;85",-1
5,"462;41;45;34;37;5;33;27;58;19;16;50;37;11;85;64;447;39;47;37;38;4;34;26;58;18;15;50;40;13;91;67;471;34;45;54;29;4;28;26;72;18;15;24;39;11;74;80",-1
6,"517;46;42;36;31;12;19;34;65;18;14;48;27;13;58;44;497;51;47;47;30;12;22;39;51;15;13;51;28;12;66;43;524;41;37;60;22;13;13;39;77;12;15;21;31;9;52;58",-1
7,"512;144;34;61;20;11;9;28;25;15;5;49;8;11;60;32;527;160;32;60;21;12;7;24;36;15;4;48;5;11;42;20;524;138;32;83;21;14;7;24;47;18;6;23;7;8;28;44",-1
8,"458;60;36;34;42;4;16;34;70;24;19;50;34;15;82;46;445;66;36;35;44;2;22;32;65;24;18;48;39;14;82;52;462;51;28;52;36;2;18;20;87;26;20;15;38;10;76;83",-1
9,"474;55;34;35;30;6;23;25;63;14;16;53;30;16;83;67;457;66;36;27;36;2;21;23;84;19;14;54;33;15;74;63;449;47;36;61;26;9;15;26;92;17;16;30;32;12;70;86",-1
10,"347;47;53;34;46;7;45;29;62;12;27;64;65;13;88;85;329;46;52;28;49;6;42;32;64;12;27;66;68;11;102;90;347;34;49;48;40;6;36;29;84;15;27;27;59;13;91;119",-1
11,"491;59;45;38;33;10;24;28;47;12;16;66;26;10;57;62;482;63;44;44;35;11;23;22;48;14;14;67;28;6;61;62;474;57;52;65;26;8;23;30;70;14;9;24;22;10;60;80",-1
