0,"272;39;43;34;41;0;54;37;73;12;15;70;73;19;132;110;270;38;48;28;45;0;53;38;70;15;20;66;75;21;133;104;294;22;44;40;41;2;41;29;79;10;20;41;59;19;134;149",-1
1,"279;34;61;25;49;12;46;37;62;17;24;57;56;14;130;121;286;37;58;27;48;11;43;38;61;17;24;56;58;16;126;118;293;28;55;37;38;11;37;38;70;18;28;21;43;14;137;156",-1
2,"311;40;61;29;48;6;35;47;64;15;22;56;55;21;118;96;309;48;59;35;41;7;36;51;61;17;25;56;54;19;109;97;306;34;51;51;38;6;34;43;69;14;24;32;55;12;121;134",-1
3,"398;61;35;46;38;7;22;34;57;18;25;69;46;18;79;71;383;61;38;49;40;5;23;33;57;16;21;73;51;19;80;75;403;52;29;70;33;5;20;31;71;20;27;39;48;17;68;91",-1
4,"465;83;42;54;35;12;30;27;41;18;9;54;29;13;56;56;459;86;41;53;35;12;29;23;42;16;11;59;31;13;57;57;458;71;39;74;30;10;25;28;58;21;12;31;27;11;50;79",-1
5,"329;48;32;27;46;9;33;22;101;17;22;49;76;14;121;78;320;44;36;25;49;8;31;22;106;14;21;52;84;16;115;81;339;37;29;42;39;10;24;22;111;10;29;25;73;16;114;104",-1
6,"360;65;48;40;47;4;35;21;84;20;8;48;44;18;98;84;363;67;49;36;44;5;41;19;79;19;10;48;47;18;94;85;375;54;45;61;36;6;28;23;93;18;11;16;45;17;94;102",-1
7,"379;53;44;38;52;4;35;30;66;16;18;61;47;17;87;77;365;61;44;34;51;6;34;29;71;16;20;57;48;14;90;84;361;59;43;55;44;6;29;31;88;14;18;31;46;10;84;105",-1
8,"471;45;24;44;26;9;28;19;83;11;17;57;39;21;82;48;456;49;23;49;25;9;28;23;76;11;17;54;44;18;85;57;452;45;20;72;22;6;29;22;96;10;18;20;39;18;73;82",-1
9,"432;48;45;29;46;8;28;25;75;18;16;60;32;19;79;64;435;56;41;42;45;9;28;27;73;16;15;54;32;20;71;60;432;48;37;61;39;8;25;29;89;17;23;25;31;17;62;81",-1
10,"473;50;29;25;34;5;37;20;53;15;25;72;42;17;68;59;460;46;29;29;37;5;33;24;62;14;22;74;43;17;70;59;457;51;26;58;27;5;29;28;73;17;17;40;35;12;69;80",-1
11,"483;66;44;40;28;10;29;20;59;10;9;55;33;21;64;53;475;73;41;44;31;10;26;14;69;9;11;54;37;20;63;47;463;58;37;70;21;12;21;18;83;15;14;21;31;16;73;71",-1
12,"450;63;36;35;27;6;36;21;60;16;14;60;46;21;75;58;428;68;39;38;33;8;30;26;61;14;13;63;43;19;81;60;427;50;34;67;25;10;31;20;91;20;11;23;29;13;74;99",-1
13,"393;44;42;30;41;8;33;32;79;12;12;67;50;17;87;77;393;44;42;30;41;8;33;32;79;12;12;67;50;17;87;77;397;38;37;47;32;7;33;25;99;11;13;35;48;16;78;108",-1
14,"428;93;42;87;31;9;20;37;41;13;9;70;21;12;55;56;429;98;48;85;25;11;20;44;33;14;9;67;24;9;55;53;439;86;39;112;17;11;19;47;48;20;14;28;13;5;47;79",-1
15,"357;56;33;47;39;10;34;43;63;15;20;62;55;12;87;91;346;58;34;47;41;11;37;42;70;19;25;60;58;10;79;87;369;47;33;61;32;8;28;46;68;19;25;31;48;14;73;122",-1
16,"275;47;40;67;49;14;31;77;64;11;20;75;55;15;84;100;262;42;41;65;47;14;38;81;63;12;21;72;58;14;86;108;299;34;37;79;36;14;29;75;70;11;23;44;55;10;69;139",-1
17,"345;71;50;52;48;9;24;39;54;22;15;69;36;15;94;81;355;62;45;42;51;11;21;34;57;23;20;68;41;16;94;84;386;52;43;64;42;10;20;27;60;29;21;35;39;13;78;105",-1
18,"480;110;24;34;33;9;14;14;49;30;13;60;22;21;58;53;493;127;27;29;31;9;14;16;42;27;10;65;19;22;54;39;496;103;24;59;22;7;16;18;72;32;11;24;22;25;33;60",-1
19,"460;109;39;45;37;13;15;25;48;18;5;62;19;13;64;52;471;117;36;38;33;15;17;26;42;20;7;63;22;10;58;49;458;106;36;76;26;11;12;32;74;20;3;23;15;12;51;69",-1
20,"457;68;27;50;32;11;23;19;70;15;10;60;39;20;82;41;512;69;27;34;29;12;25;16;61;18;10;60;33;18;62;38;503;65;26;73;26;13;16;19;80;20;9;22;31;12;52;57",-1
21,"394;56;35;21;38;9;23;22;87;18;20;62;66;27;89;57;398;50;39;14;39;9;23;20;81;16;19;65;66;25;90;70;401;53;33;42;29;8;20;20;96;20;22;27;63;23;90;77",-1
