0,"380;62;46;38;48;18;30;34;60;25;17;68;43;15;68;72;378;63;47;37;50;17;30;33;61;24;17;69;42;15;68;73;388;48;43;60;46;19;23;30;73;26;21;38;37;14;62;96",-1
1,"336;42;55;42;60;7;29;33;71;21;15;66;46;8;103;90;332;43;51;42;59;8;28;35;71;20;17;65;45;8;109;91;330;39;51;59;53;6;26;36;75;20;20;44;43;6;100;116",-1
2,"315;49;50;42;37;7;45;43;57;17;18;56;53;12;116;107;299;55;51;44;38;9;50;41;46;16;21;60;55;11;119;109;331;32;47;57;31;6;40;49;59;17;24;33;47;12;109;130",-1
3,"386;57;34;51;42;10;23;40;61;17;12;63;53;12;82;81;381;57;36;48;39;9;24;40;61;19;14;65;59;9;82;81;390;47;29;56;28;8;23;36;79;19;14;41;62;8;77;107",-1
4,"385;40;44;52;39;12;39;34;63;15;23;59;52;15;73;79;390;46;45;47;39;13;37;31;64;16;22;57;59;14;71;73;397;29;40;62;32;15;33;30;80;16;23;28;47;14;72;106",-1
5,"473;51;34;22;43;9;21;22;80;23;18;52;36;17;73;50;454;49;35;22;46;7;23;22;80;24;22;51;38;16;79;56;484;41;34;49;31;9;18;24;93;23;13;20;39;14;64;68",-1
6,"455;62;38;31;47;7;15;26;66;24;18;52;41;21;66;55;451;67;40;40;47;9;16;24;62;22;17;51;42;20;63;53;448;49;35;50;37;9;17;23;84;26;17;30;47;17;59;76",-1
7,"504;59;23;37;40;9;10;14;72;16;17;53;43;18;66;43;505;58;24;27;38;7;13;13;77;17;18;50;45;21;70;41;500;46;24;60;35;11;12;18;88;19;17;27;41;14;55;57",-1
8,"482;65;30;46;33;6;24;23;50;26;14;63;33;10;64;55;503;65;27;43;33;5;20;21;46;28;14;62;33;12;64;48;496;52;27;73;29;4;18;23;75;22;13;31;29;12;47;73",-1
9,"357;53;51;55;39;4;41;40;46;19;19;65;40;17;98;80;386;53;55;35;44;5;37;33;51;16;14;75;39;17;85;79;402;44;51;61;35;6;27;35;60;14;16;41;35;13;77;107",-1
10,"336;37;49;44;52;6;41;43;53;10;24;79;41;16;96;97;322;33;54;44;51;9;44;45;51;11;26;78;42;17;98;99;338;28;43;66;41;7;39;38;63;9;31;39;33;15;95;139",-1
